element_type	osmid	building	newarea	peopleInDaHouse	allPeople	total	average	population
relation	7162024	house	133.11324252543866	34.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162025	house	141.65077809407472	36.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162026	house	79.23379014425362	21.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162027	house	344.7646063433093	88.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162028	house	237.3086770097924	61.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162029	house	349.1845255394379	89.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162030	house	230.26993840224446	59.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162032	house	220.40769164964135	56.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162033	house	240.44693283227394	61.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162034	house	228.52587581243387	58.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162035	house	227.9173931061201	58.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162036	house	220.3384178375627	56.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162037	house	245.56351307519185	63.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162038	house	250.1577943693263	64.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162039	house	369.1547044771421	94.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162040	house	284.46600688967675	72.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162041	house	150.84446694317006	39.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162042	house	163.05838099285972	42.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162043	house	189.2013970861813	48.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162044	house	372.4825159937818	95.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162045	house	229.73868954568223	59.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162046	house	226.1749641041432	58.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162047	house	234.97210683067735	60.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162049	house	238.7587726741948	61.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162050	house	141.82898354757478	36.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162051	house	244.69011344761373	62.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162052	house	222.52592265784648	57.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162053	house	248.91906800963687	63.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162054	house	168.88641769339588	43.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162060	house	235.77920653668627	60.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162061	house	326.6768520736887	83.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162062	house	111.52762313762948	29.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162063	house	119.86793037315473	31.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162064	house	120.58415313363491	31.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162065	house	220.35832900494623	56.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162066	house	239.84769119859843	61.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162067	house	209.36563828849228	53.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162068	house	254.2681461640491	65.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7162069	house	263.9187736132758	67.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185759	house	246.91511780061052	63.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185760	house	174.7619242466953	45.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185761	house	273.92234343593026	70.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185762	house	453.4685503599156	115.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185763	house	458.3462035891856	116.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185764	yes	228.6959943135294	58.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185765	house	496.30864137341337	126.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185766	house	142.86385717961858	37.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185767	house	154.99089931794066	40.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185768	house	113.182768255139	29.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185769	house	57.15596333559914	15.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185770	house	166.22812988556987	43.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185771	house	162.0652209516889	41.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185772	house	116.48685146435082	30.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185773	house	113.17228857501784	29.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185774	house	94.27626903653209	24.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185775	house	106.15746374260038	27.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185776	house	103.4929978926232	27.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185777	house	94.63236838367934	24.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185778	house	125.76916259180966	32.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185779	house	130.30979500963147	33.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185780	house	145.98236089237665	37.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185781	house	126.22103519294134	32.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185782	house	84.93488031050282	22.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185783	house	148.73729872223802	38.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185784	house	172.82793577235472	44.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185785	house	89.29904484301717	23.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185786	house	54.11954185670915	14.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185787	house	120.34428146442059	31.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185788	house	116.8465985878254	30.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185789	house	117.64132520063973	30.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185790	house	112.41980577594181	29.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185791	house	69.29809383332416	18.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185792	house	147.05554418092368	38.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185793	house	110.0302825673489	28.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185794	house	128.73766755169348	33.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185795	house	112.1903985832919	29.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185796	house	141.83669411813045	36.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185797	house	112.79290323745707	29.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185798	house	109.19150392275199	28.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185799	house	54.83145583177547	14.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185800	house	53.606885249280396	14.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185801	house	106.20676918139972	27.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185802	house	140.67297938125034	36.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185803	house	190.69903370727616	49.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185804	house	167.58327985941193	43.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185805	house	181.05612587547006	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185806	house	195.28800856475854	50.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185807	house	186.24607892152042	48.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185808	house	140.8357620733319	36.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185809	house	193.38892564027	49.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185810	house	175.4709295242259	45.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185811	house	87.24637339956175	23.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185812	house	224.39448512161457	57.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185813	house	185.06646875484395	47.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185814	house	135.63795704674337	35.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185815	house	191.23636065897531	49.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185816	house	197.3670301726537	50.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185817	house	210.06610450978025	54.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185818	house	197.32220881202164	50.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185819	house	176.1197789267427	45.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185820	house	181.67251661615512	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185821	house	189.8866863047091	49.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185822	house	191.85794116494415	49.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185823	house	184.3756576799722	47.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185824	house	136.74818622628533	35.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185825	house	178.4322118156167	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185826	house	201.46086459660518	51.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185827	house	209.5540541791998	53.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185828	house	194.2533794310059	50.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185829	house	200.78630058470185	51.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185830	house	162.91526124134532	42.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185831	house	181.56775742712094	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185832	house	201.4420752622613	51.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185833	house	193.1846016673688	49.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185834	house	199.42410584980894	51.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185835	house	184.40168288835366	47.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185836	house	187.3942167167038	48.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185837	house	97.62397330579367	25.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185838	house	185.59644997979677	47.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185839	house	184.44538820837042	47.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185840	house	178.03914746038228	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185841	house	222.0291167219879	57.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185842	house	184.88554179095894	47.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185843	house	165.9470527541293	42.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185844	house	252.86805466868836	64.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185845	house	284.37897761659417	72.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185846	house	331.199431482479	84.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185847	house	252.67985910948872	64.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185848	house	298.83735338837045	76.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185849	house	217.16861004289552	55.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185850	house	233.95395200789125	60.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185851	house	290.5593463296191	74.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185852	house	242.26752823413176	62.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185853	house	265.14780699633246	68.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185854	house	78.33348882091144	20.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185855	house	216.1374803053017	55.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185856	house	168.5310886556524	43.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185857	house	203.9369108841932	52.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185858	house	177.60453088640818	45.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185859	house	179.14075275192778	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185860	house	119.09699071500908	31.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185861	house	75.79832758028101	20.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185862	house	270.5652594602972	69.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185863	house	225.590974053622	58.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185864	house	376.5341767041062	96.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185865	house	218.21828178355997	56.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185866	house	244.7367206812226	62.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185867	house	273.5625014611227	70.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185868	house	230.6491737826709	59.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185869	house	75.98443514237718	20.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185870	house	166.5394674039187	43.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185871	house	131.49473287867337	34.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185872	house	112.50983937305587	29.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185873	house	181.8560015436513	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185874	house	215.91337835650978	55.0	220602.0	868177.8991569161	0.25287559175739827	219541
