element_type	osmid	building	newarea	peopleInDaHouse	allPeople	total	average	population
way	625153749	yes	837.6710671542235	9295.0	85345.0	7691.035992822862	11.095904385265762	85339
way	625153832	yes	1966.4589022062107	21820.0	85345.0	7691.035992822862	11.095904385265762	85339
way	625153871	yes	227.94560239291033	2530.0	85345.0	7691.035992822862	11.095904385265762	85339
way	625153872	yes	1627.3098340742124	18057.0	85345.0	7691.035992822862	11.095904385265762	85339
way	625153873	yes	590.869355948338	6557.0	85345.0	7691.035992822862	11.095904385265762	85339
way	625153874	yes	947.5055430828365	10514.0	85345.0	7691.035992822862	11.095904385265762	85339
way	625153914	yes	373.39377846242826	4144.0	85345.0	7691.035992822862	11.095904385265762	85339
way	625153916	yes	373.2775813732022	4142.0	85345.0	7691.035992822862	11.095904385265762	85339
way	625153917	yes	373.4002763700255	4144.0	85345.0	7691.035992822862	11.095904385265762	85339
way	625153918	yes	373.2040517584735	4142.0	85345.0	7691.035992822862	11.095904385265762	85339
