element_type	osmid	building	newarea	peopleInDaHouse	allPeople	total	average	population
node	5644326373	bunker	0.0	0.0	55417.0	3058661.425986871	0.017104541076533183	52317
node	5644326492	bunker	0.0	0.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	46578040	yes	38.44297418614545	1.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	46578045	yes	207.47029688840402	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	46578052	yes	14.570940703938298	1.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993661	yes	951.1444979750618	17.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993662	yes	613.6673605250312	11.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993663	yes	613.6836836011702	11.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993664	yes	512.4963367594331	9.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993665	yes	512.5043341894354	9.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993666	yes	512.3216537102059	9.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993667	yes	512.4480415831526	9.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993668	yes	512.5429261441451	9.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993669	yes	320.5719084308277	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993670	yes	313.58912175162766	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993671	yes	334.6894044065291	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993672	yes	188.0303524117574	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993673	yes	343.1473308183463	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993674	yes	305.2922110666707	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993675	yes	307.90806247172395	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993676	yes	339.5563975054249	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993677	yes	312.2944364992406	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993678	yes	310.04056166575623	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993679	yes	333.62462406366996	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993680	yes	328.6232308317027	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993681	yes	328.07791549945364	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993682	yes	386.3844011303204	7.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993683	yes	307.9494340258568	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993684	yes	259.3502276972507	5.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993685	yes	301.87302245332444	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993686	yes	324.55598922450037	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993687	yes	318.505503848381	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993688	yes	310.8717051624611	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993689	yes	337.30816458716413	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993690	yes	175.67271575873414	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993691	yes	171.40938817142057	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993692	yes	331.8020084428625	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993693	yes	305.47749662218564	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993694	yes	145.90043854631685	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993695	yes	323.853588458987	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993696	yes	358.5774220814601	7.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993697	yes	360.2240091170793	7.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993698	yes	299.47179581280085	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993699	yes	295.7482981578961	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993700	yes	333.85640977822015	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993701	yes	310.6020256787724	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993702	yes	333.89022823476523	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993703	yes	291.8107362675118	5.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993704	yes	317.20397102381185	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993705	yes	168.96903513488394	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
